GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
173121640,Descent2e,0,ROUND_OVER,31,7,2,40,
173121640,Descent2e,1,ROUND_OVER,44,7,2,40,
173121640,Descent2e,2,ROUND_OVER,62,6,2,40,
173121640,Descent2e,3,ROUND_OVER,96,6,2,40,
173121640,Descent2e,4,ROUND_OVER,112,7,2,40,
173121640,Descent2e,5,ROUND_OVER,125,7,2,40,
173121640,Descent2e,6,ROUND_OVER,140,7,2,40,
173121640,Descent2e,7,ROUND_OVER,171,6,2,40,
219963044,Descent2e,0,ROUND_OVER,20,7,2,41,
219963044,Descent2e,1,ROUND_OVER,36,7,2,41,
219963044,Descent2e,2,ROUND_OVER,49,7,2,41,
219963044,Descent2e,3,ROUND_OVER,74,7,2,41,
219963044,Descent2e,4,ROUND_OVER,91,7,2,41,
219963044,Descent2e,5,ROUND_OVER,116,6,2,41,
-1259785129,Descent2e,0,ROUND_OVER,25,7,2,42,
-1259785129,Descent2e,1,ROUND_OVER,42,7,2,42,
-1259785129,Descent2e,2,ROUND_OVER,55,7,2,42,
-1259785129,Descent2e,3,ROUND_OVER,78,6,2,42,
-1259785129,Descent2e,4,ROUND_OVER,100,7,2,42,
-1259785129,Descent2e,5,ROUND_OVER,119,6,2,42,
-1259785129,Descent2e,6,ROUND_OVER,128,7,2,42,
-1259785129,Descent2e,7,ROUND_OVER,136,7,2,42,
-1259785129,Descent2e,8,ROUND_OVER,148,7,2,42,
-1259785129,Descent2e,9,ROUND_OVER,174,6,2,42,
-1259785129,Descent2e,10,ROUND_OVER,206,7,2,42,
-128059727,Descent2e,0,ROUND_OVER,16,7,2,43,
-128059727,Descent2e,1,ROUND_OVER,47,7,2,43,
-128059727,Descent2e,2,ROUND_OVER,70,7,2,43,
-128059727,Descent2e,3,ROUND_OVER,104,6,2,43,
1980965362,Descent2e,0,ROUND_OVER,18,7,2,44,
1980965362,Descent2e,1,ROUND_OVER,42,7,2,44,
1980965362,Descent2e,2,ROUND_OVER,60,7,2,44,
1980965362,Descent2e,3,ROUND_OVER,94,6,2,44,
-1986406445,Descent2e,0,ROUND_OVER,33,7,2,45,
-1986406445,Descent2e,1,ROUND_OVER,43,7,2,45,
-1986406445,Descent2e,2,ROUND_OVER,60,7,2,45,
-1986406445,Descent2e,3,ROUND_OVER,72,7,2,45,
-1986406445,Descent2e,4,ROUND_OVER,105,7,2,45,
-600505640,Descent2e,0,ROUND_OVER,26,7,2,46,
-600505640,Descent2e,1,ROUND_OVER,49,7,2,46,
-600505640,Descent2e,2,ROUND_OVER,65,6,2,46,
-600505640,Descent2e,3,ROUND_OVER,83,6,2,46,
-600505640,Descent2e,4,ROUND_OVER,100,6,2,46,
-600505640,Descent2e,5,ROUND_OVER,117,7,2,46,
-600505640,Descent2e,6,ROUND_OVER,129,7,2,46,
-600505640,Descent2e,7,ROUND_OVER,155,7,2,46,
